id,hotel_cluster
3631,40 25 76  5 11
3632,78  3 22  8 30
3633,91 48 41 30 42
3634,91 48 41 30 42
3635, 1 45 79 54 24
3636,36  6 12 46 29
3637,91 48 41 30 42
3638,91 48 41 30 42
3639,30 65 66 17 96
3640,54 17 76 77 91
3641,12 48 83 14 30
3642,97 11 91 48 41
3643,91 48 41 30 42
3644, 2 38 78 29 89
3645,25 36 62 81  5
3646,14 86 91 48 41
3647,16 91 48 41 30
3648,91 48 41 30 42
3649, 0 21 50 48 41
3650,91 48 41 30 42
3651,91 48 41 30 42
3652,32 91 91 48 41
3653, 3 26 28 44 68
3654, 2 59 99 37  5
3655,91 48 41 30 42
3656,21 91 95 99 19
3657,91 48 41 30 42
3658,97 86 30 64 25
3659,99 25  2  6 11
3660,57 12 40 97 50
3661,36 64  5  6 30
3662,99 29 64 91 48
3663, 1 45 79 54 24
3664,21 72  0 28 73
3665, 9 68 72 95 16
3666, 1 45 79 54 24
3667,47 40 77 91 39
3668,29 89 64 16 76
3669,91 48 41 30 42
3670,91 48 41 30 42
3671,20 36 61 91 48
3672,31 12 99  7  9
3673,39 70 72 40 94
3674,91 48 41 30 42
3675,97 68 37 18 98
3676,58 29 81 91 48
3677,91 48 41 30 42
3678,91 48 41 30 42
3679,30 36 91 48 41
3680,91 48 41 30 42
3681, 1 45 79 24 71
3682,91 48 41 30 42
3683,13 76 57 35  8
3684,44 81 36 78 63
3685,97 86 11  6 99
3686,91 48 41 30 42
3687,91 48 41 30 42
3688,85 57 33 64  6
3689,15 61 91 48 41
3690, 2 38 78 29 89
3691,91 48 41 30 42
3692,36 64  5  6 30
3693, 2 59 99 37  5
3694,38 58 86 20 64
3695,91 48 41 30 42
3696,46 43 20 78 67
3697,91 48 41 30 42
3698,91 48 41 30 42
3699,91 48 41 30 42
3700,91 48 41 30 42
3701,95  4 17 21 33
3702,77 50 72 95 91
3703,91 48 41 30 42
3704,37 50 77 91 48
3705,82 91 48 41 30
3706,91 48 41 30 42
3707,97 86 30 64 25
3708,18 71 34 91 84
3709,91 48 41 30 42
3710,91 48 41 30 42
3711,91 48 41 30 42
3712,91 48 41 30 42
3713,23 91 48 41 30
3714,91 48 41 30 42
3715,47 61 91 48 41
3716,15 25 29 42 57
3717,97 86 30 64 25
3718,36 64  5  6 30
3719,97 86 11  6 99
3720,25 36 62 81  5
3721,78  8 43 35 82
3722,14 91 48 41 30
3723,63 61 85 90 34
3724,29 89 64 16 76
3725,91 48 41 30 42
3726,56 41 70 21 69
3727,91 48 41 30 42
3728,91 49  2 97 18
3729,55 70 16 95  2
3730, 4 68 14 16 50
3731, 1 45 79 54 24
3732,91 48 41 30 42
3733,91 48 41 30 42
3734,91 48 41 30 42
3735,91 48 41 30 42
3736,91 48 41 30 42
3737,91 48 41 30 42
3738, 8 99 64 35  9
3739,91 48 41 30 42
3740,91 48 41 30 42
3741,78 91 48 41 30
3742, 7 85 25 12 57
3743,91 48 41 30 42
3744,31 12 99  7  9
3745,91 48 41 30 42
3746, 7 29 46 91 48
3747,91 48 41 30 42
3748,91 48 41 30 42
3749,91 48 41 30 42
3750,82 76 60 67 12
3751,91 48 41 30 42
3752,76 35 61 20 57
3753,12 91 48 41 30
3754, 9 68 72 95 16
3755,91 48 41 30 42
3756,13 76 57 35  8
3757, 9 68 72 95 16
3758,91 48 41 30 42
3759,25 17 37 91 48
3760,36 64  5  6 30
3761, 0 21 50 48 41
3762,23  2 39 91 48
3763,91 48 41 30 42
3764, 1 45 79 54 24
3765,16 91 48 41 30
3766,91 48 41 30 42
3767,91 48 41 30 42
3768,33 83 91 48 41
3769,58 64 29 93 91
3770, 2 59 99 37  5
3771, 2 80 52 65 26
3772,42 39  7 16 47
3773,21 91 95 99 19
3774,91 48 41 30 42
3775, 2 95 18 37 42
3776,18 91 48 41 30
3777,91 48 41 30 42
3778, 2 59 99 37  5
3779,91 48 41 30 42
3780, 2 38 78 29 89
3781,91 48 41 30 42
3782,91 48 41 30 42
3783,91 48 41 30 42
3784,57 12 40 97 50
3785, 0 21 50 48 41
3786,91 48 41 30 42
3787,91 71 42 34 50
3788,13 32 50 16 91
3789,95 18 41 91 37
3790,91 48 41 30 42
3791,91 48 41 30 42
3792,91 48 41 30 42
3793,91 48 41 30 42
3794,91 48 41 30 42
3795,91 48 41 30 42
3796, 0 21 50 48 41
3797,43 91 48 41 30
3798,91 48 41 30 42
3799, 2 95 18 37 42
3800,42 91 15 91 48
3801,33 30 43 47  7
3802,25 42 91 48 41
3803,91 48 41 30 42
3804,91 48 41 30 42
3805,39 91 48 41 30
3806, 5 25 98 91 48
3807,91 48 41 30 42
3808,57 12 40 97 50
3809,91 48 41 30 42
3810, 0 21 50 48 41
3811,91 48 41 30 42
3812,91 48 41 30 42
3813,91 48 41 30 42
3814,28 91 48 41 30
3815,91 48 41 30 42
3816,48 72  0  4  6
3817,91 48 41 30 42
3818,91 40 94 48 13
3819,91 48 41 30 42
3820, 0 13 26 34 58
3821,29 89 64 16 76
3822,91 48 41 30 42
3823,61 29 46 82 20
3824,32 12 10 81  7
3825,11 12 61 29 36
3826,91 48 41 30 42
3827,91 48 41 30 42
3828,57 12 40 97 50
3829,97 86 11  6 99
3830,16  4  6 13 47
3831,91 48 41 30 42
3832,22  9 34 55 91
3833, 1 45 79 54 24
3834,91 48 41 30 42
3835,18 91 48 41 30
3836, 2 95 18 37 42
3837,46 43 20 78 67
3838,25 11 18 41 83
3839,25 42 91 48 41
3840,91 48 41 30 42
3841,91 48 41 30 42
3842,91 48 41 30 42
3843,91 48 41 30 42
3844,16 41 84 91 48
3845,91 48 41 30 42
3846,78 90 10 30 58
3847,91 48 41 30 42
3848,25 91 48 41 30
3849,91 48 41 30 42
3850,97 86 30 64 25
3851,91 48 41 30 42
3852,91 48 41 30 42
3853,91 48 41 30 42
3854,91 48 41 30 42
3855,91 48 41 30 42
3856,91 48 41 30 42
3857,91 48 41 30 42
3858,91 48 41 30 42
3859,91 48 41 30 42
3860,31 12 99  7  9
3861,91 48 41 30 42
3862,18 71 34 91 84
3863,91 48 41 30 42
3864,55 70 16 95  2
3865,91 48 41 30 42
3866,91 48 41 30 42
3867,83 55 91 21 68
3868,91 48 41 30 42
3869,91 48 41 30 42
3870,95 37 97 91 48
3871, 5 20 30 36 15
3872,39 70 72 40 94
3873,91 48 41 30 42
3874,32 16 23 47 48
3875,17 91 48 41 30
3876,91 48 41 30 42
3877,91 48 41 30 42
3878,62 36 63 91 48
3879,30 37  5 51 76
3880,91 48 41 30 42
3881,21 91 95 99 19
3882,97 68 37 18 98
3883,91 48 41 30 42
3884,91 48 41 30 42
3885,91 48 41 30 42
3886,91 48 41 30 42
3887,39 91 48 41 30
3888,91 48 41 30 42
3889,91 48 41 30 42
3890,91 48 41 30 42
3891,91 48 41 30 42
3892,99 29 64 91 48
3893,47 33 51 50 91
3894,56 55 91 48 41
3895,91 48 41 30 42
3896,91 48 41 30 42
3897,91 48 41 30 42
3898,58 61 91 48 41
3899, 8 99 64 35  9
3900,97 86 30 64 25
3901,91 48 41 30 42
3902,91 48 41 30 42
3903,91 48 41 30 42
3904,91 48 41 30 42
3905,31 12 99  7  9
3906,97 86 11  6 99
3907,91 48 41 30 42
3908, 9 68 72 95 16
3909,18 71 34 91 84
3910,91 48 41 30 42
3911,91 48 41 30 42
3912,91 48 41 30 42
3913,91 48 41 30 42
3914,91 48 41 30 42
3915,91 48 41 30 42
3916,91 48 41 30 42
3917,56 41 70 21 69
3918,91 48 41 30 42
3919,91 48 41 30 42
3920,18 71 34 91 84
3921,28 73 13 32 33
3922,25  5  6 16 17
3923,91 49  2 97 18
3924,95 68 98 70  9
3925,43 15 64  2 30
3926,91 48 41 30 42
3927,96 10 18 31 37
3928,91 91 48 41 30
3929,77 94 13 95 16
3930,91 48 41 30 42
3931,91 48 41 30 42
3932,34 49 91 48 41
3933, 6  9 18 42 47
3934,91 48 41 30 42
3935,47 40 77 91 39
3936,91 48 41 30 42
3937,91 48 41 30 42
3938,57 82  5 23 38
3939,91 48 41 30 42
3940,32 91 91 48 41
3941, 0 13 92 91 48
3942,91 48 41 30 42
3943,91 48 41 30 42
3944,91 48 41 30 42
3945,15 61 64 67 99
3946,57 82  5 23 38
3947,91 48 41 30 42
3948,91 48 41 30 42
3949,83 55 91 21 68
3950,31 10 39 49 55
3951,91 48 41 30 42
3952,91 48 41 30 42
3953, 3 26 28 44 68
3954,56 41 70 21 69
3955,91 48 41 30 42
3956,91 48 41 30 42
3957,91 48 41 30 42
3958,91 48 41 30 42
3959,56 41 70 21 69
3960,91 48 41 30 42
3961,91 48 41 30 42
3962,91 48 41 30 42
3963,91 48 41 30 42
3964,91 48 41 30 42
3965,57 82  5 23 38
3966,21 91 95 99 19
3967,91 48 41 30 42
3968,56 70 98 17 41
3969,57 82  5 23 38
3970,91 48 41 30 42
3971,28 16 94 91 48
3972,18 23 28 76 91
3973,91 48 41 30 42
3974,91 48 41 30 42
3975,91 48 41 30 42
3976,91 48 41 30 42
3977,91 48 41 30 42
3978,10  3 17 83 91
3979,91 48 41 30 42
3980,12 48 83 14 30
3981,29 89 64 16 76
3982,40 25 76  5 11
3983,91 48 41 30 42
3984,91 48 41 30 42
3985,91 48 41 30 42
3986,91 48 41 30 42
3987,91 48 41 30 42
3988,91 48 41 30 42
3989,81  2 57 91 48
3990,11 12 61 29 36
3991,57 12 40 97 50
3992,91 48 41 30 42
3993,91 48 41 30 42
3994,91 48 41 30 42
3995,91 48 41 30 42
3996,91 48 41 30 42
3997,97 86 11  6 99
3998,91 48 41 30 42
3999,91 48 41 30 42
4000,91 48 41 30 42
4001,11 64 25 37 38
4002,44 48 58 69 91
4003,91 48 41 30 42
4004,25 17 37 91 48
4005,91 48 41 30 42
4006,28 91 48 41 30
4007,97 86 11  6 99
4008,19 91 48 41 30
4009,97 86 11  6 99
4010,54 17 76 77 91
4011, 2 59 99 37  5
4012,91 48 41 30 42
4013,91 48 41 30 42
4014,36 64  5  6 30
4015,91 48 41 30 42
4016,97 11 91 48 41
4017, 6 16 95 55 69
4018,91 48 41 30 42
4019,91 48 41 30 42
4020,91 48 41 30 42
4021,91 48 41 30 42
4022,99 25  2  6 11
4023,47 99 91 48 41
4024,12 22 46 64 58
4025,91 48 41 30 42
4026,91 48 41 30 42
4027,91 48 41 30 42
4028,36 29 81 46 32
4029,44 81 36 78 63
4030,91 48 41 30 42
4031,91 48 41 30 42
4032,39 70 72 40 94
4033,13 76 57 35  8
4034,91 48 41 30 42
4035, 2 59 99 37  5
4036,25 36 62 81  5
4037,56 41 70 21 69
4038,38 91 48 41 30
4039,91 48 41 30 42
4040,91 48 41 30 42
4041,39 70 72 40 94
4042,91 48 41 30 42
4043,56 41 70 21 69
4044,91 48 41 30 42
4045,25 26 31 15 39
4046,91 48 41 30 42
4047,91 48 41 30 42
4048,85 57 33 64  6
4049, 1 45 79 54 24
4050,65 52 96 66 87
4051, 1 45 79 54 24
4052, 6 16 95 55 69
4053,91 48 41 30 42
4054,91 48 41 30 42
4055,91 48 41 30 42
4056,42 39  7 16 47
4057,91 48 41 30 42
4058,11 91 25 72 95
4059,99 29 64 91 48
4060,91 48 41 30 42
4061,32 51 15 91 48
4062,91 48 41 30 42
4063,91 48 41 30 42
4064,25 11 41 28 91
4065, 1 45 79 54 24
4066,91 48 41 30 42
4067,91 48 41 30 42
4068,91 48 41 30 42
4069,91 48 41 30 42
4070,12 48 83 14 30
4071,91 48 41 30 42
4072,91 48 41 30 42
4073,91 48 41 30 42
4074,91 48 41 30 42
4075,91 48 41 30 42
4076,91 48 41 30 42
4077,51 91 48 41 30
4078,91 48 41 30 42
4079,91 48 41 30 42
4080,91 48 41 30 42
4081,91 48 41 30 42
4082,91 48 41 30 42
4083,91 48 41 30 42
4084,91 48 41 30 42
4085,95 68 98 70  9
4086, 6 16 95 55 69
4087,91 48 41 30 42
4088,91 48 41 30 42
4089,91 49  2 97 18
4090,91 48 41 30 42
4091,91 48 41 30 42
4092,91 48 41 30 42
4093,11 25  2 91 48
4094,91 48 41 30 42
4095,91 48 41 30 42
4096,58 57 85 97 91
4097,91 48 41 30 42
4098,91 48 41 30 42
4099,91 48 41 30 42
4100,91 48 41 30 42
4101,76 21 35 75 91
4102,57 60 12 53 81
4103,18 71 34 91 84
4104,91 48 41 30 42
4105,21 13 49 91  5
4106, 4 18 37 72 91
4107,51 91 48 41 30
4108,68 69 97 91 48
4109,39 91 48 41 30
4110,96 10 18 31 37
4111, 6 16 95 55 69
4112,21  9 18 48 19
4113,70 41 16 34 48
4114,15 47 91 48 41
4115,91 48 41 30 42
4116, 5 25 98 91 48
4117,91 48 41 30 42
4118,68 41 90 91 48
4119,46 91 48 41 30
4120,67 82 30 91 48
4121, 2 29 46 64 91
4122,25 91 48 41 30
4123,36  6 12 46 29
4124,91 48 41 30 42
4125,91 48 41 30 42
4126,91 48 41 30 42
4127, 1 45 79 54 24
4128,18 95 25 23 37
4129,83 16 48 70  0
4130,36 67 62 91 48
4131,91 48 41 30 42
4132,91 48 41 30 42
4133,70 21 55 56 83
4134,91 48 41 30 42
4135,91 48 41 30 42
4136,41 97 18 72 93
4137,91 48 41 30 42
4138,91 48 41 30 42
4139,96 91 48 41 30
4140, 9 98 76 95 23
4141, 0 73 91 48 41
4142,80 83 17 21 23
4143,91 48 41 30 42
4144,91 48 41 30 42
4145, 6 10 28 91 48
4146, 4 91 48 41 30
4147, 7 29 46 91 48
4148,85 57 60 46 91
4149,36 57 29 77 12
4150,91 48 41 30 42
4151,91 48 41 30 42
4152,91 48 41 30 42
4153, 7 85 25 12 57
4154,91 48 41 30 42
4155,20 91 48 41 30
4156,91 48 41 30 42
4157,91 48 41 30 42
4158,28 73 13 32 33
4159,99 29 64 91 48
4160,91 48 41 30 42
4161,66  3 31 53 65
4162,41  0 42 33 11
4163, 1 45 79 54 24
4164,91 48 41 30 42
4165,25 17 37 91 48
4166,57 82  5 23 38
4167,91 48 41 30 42
4168,39 59 76 23 77
4169,50 91 48 41 30
4170,91 48 41 30 42
4171,91 48 41 30 42
4172, 1 45 79 54 24
4173,91 48 41 30 42
4174,29 91 48 41 30
4175,65 52 96 66 87
4176,58 61 91 48 41
4177,23  2 39 91 48
4178,91 48 41 30 42
4179,61 81 11 29 30
4180,91 48 41 30 42
4181,57 12 40 97 50
4182,64 91 48 41 30
4183,99 29 64 91 48
4184,12 30 62 35 38
4185,91 48 41 30 42
4186,61 91 48 41 30
4187, 0 21 97 96 98
4188,92 28 36 91 48
4189,91 48 41 30 42
4190, 9 98 76 95 23
4191, 2 59 99 37  5
4192, 9 68 72 95 16
4193,91 48 41 30 42
4194,48 23 14 91 48
4195,11 20 33 91 48
4196,91 48 41 30 42
4197,56 41 70 21 69
4198,91 48 41 30 42
4199,91 48 41 30 42
4200, 5 78 91 48 41
4201, 1 45 79 54 24
4202,40 23 32 39 41
4203,91 48 41 30 42
4204,43 15 64  2 30
4205,91 48 41 30 42
4206,12 48 83 14 30
4207,91 48 41 30 42
4208,91 48 41 30 42
4209,99 29 64 91 48
4210, 0 21 97 96 98
4211,29 89 64 16 76
4212,56 70 98 17 41
4213, 0 19 91 48 41
4214, 1 45 79 54 24
4215,57 12 40 97 50
4216,31 12 99  7  9
4217,91 48 41 30 42
4218,33 83 91 48 41
4219,91 48 41 30 42
4220,91 48 41 30 42
4221,36 67 62 91 48
4222,15 36 46 12 57
4223,63  5 37 69 86
4224,41 91 48 41 30
4225,59 16  2 14 12
4226,78 91 48 41 30
4227,91 48 41 30 42
4228,97 68 37 18 98
4229,91 48 41 30 42
4230, 2 59 99 37  5
4231,91 48 41 30 42
4232, 1 45 79 54 24
4233,91 48 41 30 42
4234,91 48 41 30 42
4235,91 48 41 30 42
4236,91 48 41 30 42
4237,95 91 48 41 30
4238,56 41 70 21 69
4239, 1 45 79 54 24
4240,83 55 91 21 68
4241,91 48 41 30 42
4242, 2 59 99 37  5
4243,13 76 57 35  8
4244,91 48 41 30 42
4245,91 48 41 30 42
4246,91 48 41 30 42
4247,91 48 41 30 42
4248,91 48 41 30 42
4249,91 48 41 30 42
4250,91 48 41 30 42
4251,12 22 46 64 58
4252,97 86 30 64 25
4253,47 61 91 48 41
4254,91 48 41 30 42
4255,25 17 37 91 48
4256,30 60 61 76 91
4257,91 48 41 30 42
4258,91 48 41 30 42
4259, 1 45 79 54 24
4260, 0 21 50 48 41
4261,77 91 16 17 18
4262,91 48 41 30 42
4263,39 59 76 23 77
4264,97 86 11  6 99
4265,91 48 41 30 42
4266,47 61 91 48 41
4267,91 48 41 30 42
4268,12 22 46 64 58
4269,25 42 91 48 41
4270,91 48 41 30 42
4271, 2 48 50 40 59
4272,91 48 41 30 42
4273, 6 16 10 15 59
4274,91 48 41 30 42
4275,66  3 31 53 65
4276,47 91 48 41 30
4277,91 25 98 94  4
4278,91 48 41 30 42
4279,91 48 41 30 42
4280,91 48 41 30 42
4281,91 48 41 30 42
4282,91 48 41 30 42
4283,18 71 34 91 84
4284,48 16 32 28 42
4285,91 48 41 30 42
4286,83 55 91 21 68
4287,91 48 41 30 42
4288,23 91 48 41 30
4289,21 91 95 99 19
4290,15 99 86 91 48
4291,91 48 41 30 42
4292,18 71 34 91 84
4293,80 87 73 55 83
4294,48 91 91 48 41
4295, 7 33 42 48 91
4296,91 48 41 30 42
4297,21 13 49 91  5
4298,47 16 91 48 41
4299,21 91  9 13 28
4300,25 91 48 41 30
4301,17 83 15 37 50
4302,55 70 16 95  2
4303,91 48 41 30 42
4304,91 48 41 30 42
4305,81 32 47 91 48
4306,28 33 77 91 48
4307, 1 45 79 54 24
4308,97 86 11  6 99
4309,12 29 57 91 48
4310,91 48 41 30 42
4311,91 48 41 30 42
4312,10 22 26 84 89
4313,62 36 63 91 48
4314, 5 20 30 36 15
4315,91 48 41 30 42
4316,91 48 41 30 42
4317,61 81 12 57 30
4318,91 48 41 30 42
4319,91 48 41 30 42
4320,23 91 48 41 30
4321,91 48 41 30 42
4322,36 64  5  6 30
4323,91 48 41 30 42
4324, 1 45 79 54 24
4325,29 89 64 16 76
4326,91 48 41 30 42
4327,13 32 40 50 91
4328,33 30 43 47  7
4329,91 48 41 30 42
4330,91 48 41 30 42
4331,91 48 41 30 42
4332,91 48 41 30 42
4333,91 48 41 30 42
4334,28 16 94 91 48
4335,94 91 48 41 30
4336,91 48 41 30 42
4337,91 48 41 30 42
4338,91 48 41 30 42
4339,91 48 41 30 42
4340,91 48 41 30 42
4341,95 91 48 41 30
4342,91 48 41 30 42
4343,95 42 77 91 48
4344, 0 21 50 48 41
4345,91 48 41 30 42
4346,99 29 64 91 48
4347,91 48 41 30 42
4348,12 91 48 41 30
4349,68 69 95 91 48
4350,57 82  5 23 38
4351,91 48 41 30 42
4352,55 70 16 95  2
4353, 2 38 78 29 89
4354,46 43 20 78 67
4355,91 48 41 30 42
4356,91 48 41 30 42
4357,59 91 48 41 30
4358,91 48 41 30 42
4359,91 48 41 30 42
4360,10 91 48 41 30
4361,91 48 41 30 42
4362,31 52 57 65 87
4363,91 48 41 30 42
4364,91 48 41 30 42
4365,91 48 41 30 42
4366,91 28 14 48 59
4367,29 89 64 16 76
4368,91 48 41 30 42
4369,91 48 41 30 42
4370, 2 59 99 37  5
4371,91 48 41 30 42
4372,91 48 41 30 42
4373,91 48 41 30 42
4374,36  6 12 46 29
4375,91 48 41 30 42
4376,10 18 72 91 48
4377,19 91 48 41 30
4378,97 86 11  6 99
4379,25 33 83 97 91
4380,91 48 41 30 42
4381,91 48 41 30 42
4382,91 48 41 30 42
4383,91 48 41 30 42
4384,91 16 95 28 21
4385,76 21 35 75 91
4386, 1 45 79 54 24
4387,62 18 40 41 57
4388, 2 59 99 37  5
4389,25 36 62 81  5
4390,78 90 10 30 58
4391,91 48 41 30 42
4392, 9 68 72 95 16
4393, 8 99 64 35  9
4394,56 41 70 21 69
4395,91 48 41 30 42
4396,15 25 29 42 57
4397,91 48 41 30 42
4398,91 48 41 30 42
4399,91 48 41 30 42
4400,72  5 13 55 91
4401,91 48 41 30 42
4402,91 48 41 30 42
4403,91 48 41 30 42
4404,91 48 41 30 42
4405,91 48 41 30 42
4406,91 48 41 30 42
4407,91 48 41 30 42
4408,21 91 48 41 30
4409,60 61 20 46 57
4410,91 48 41 30 42
4411,91 48 41 30 42
4412,81 46 82 91 48
4413,91 48 41 30 42
4414,25 42 91 48 41
4415,90 98  3  9 37
4416,15 25 29 42 57
4417,91 48 41 30 42
4418,91 48 41 30 42
4419,91 48 41 30 42
4420,91 48 41 30 42
4421,91 48 41 30 42
4422,91 48 41 30 42
4423,29  3 82  2  5
4424,36  6 12 46 29
4425, 7 85 25 12 57
4426,58 29 81 91 48
4427,91 48 41 30 42
4428,91 48 41 30 42
4429,91 48 41 30 42
4430,91 48 41 30 42
4431,72  4 70 16 26
4432,74 91 48 41 30
4433,91 48 41 30 42
4434,91 48 41 30 42
4435,91 48 41 30 42
4436,91 48 41 30 42
4437,21 72  0 28 73
4438,26  4 55 84 87
4439,83 16 48 70  0
4440,91 48 41 30 42
4441,41  0 42 33 11
4442,91 48 41 30 42
4443,91 48 41 30 42
4444,91 48 41 30 42
4445,41  0 42 33 11
4446,91 48 41 30 42
4447, 7 93 91 48 41
4448,47 16 91 48 41
4449,91 48 41 30 42
4450,25 42 91 48 41
4451,82 64 46 29 58
4452,91 48 41 30 42
4453,91 48 41 30 42
4454,91 16 95 28 21
4455,41  1 21 79 91
4456,91 48 41 30 42
4457,91 48 41 30 42
4458,97 86 11  6 99
4459, 8  5 11 22 64
4460,28 91 48 41 30
4461,91 48 41 30 42
4462,91 48 41 30 42
4463, 1 45 79 54 24
4464,32 91 48 41 30
4465,30 31 78 91 48
4466,56 70 41 55 69
4467,70 17 72 91 48
4468,55 70 16 95  2
4469,95 91 48 41 30
4470,48 91 48 41 30
4471,91 48 41 30 42
4472,32 91 48 41 30
4473,46 43 20 78 67
4474,66 17 65 52 10
4475,91 48 41 30 42
4476, 1 45 79 54 24
4477,32 91 91 48 41
4478,91 48 41 30 42
4479,91 48 41 30 42
4480,91 48 41 30 42
4481, 9 98 76 95 23
4482,91 48 41 30 42
4483,91 48 41 30 42
4484,91 48 41 30 42
4485,50  4 39 10 23
4486,91 48 41 30 42
4487,95 42 77 91 48
4488,91 25 59 72 91
4489,91 48 41 30 42
4490,91 48 41 30 42
4491,56 70 41 69  3
4492,95 91 48 41 30
4493,91 48 41 30 42
4494, 9 98 76 95 23
4495,91 48 41 30 42
4496,91 48 41 30 42
4497,70 21 96 41 73
4498, 1 45 79 54 24
4499,73 41 37 69 91
4500,91 48 41 30 42
4501,91 48 41 30 42
4502,72  4 94 98  5
4503,91 48 41 30 42
4504,56 70 98 17 41
4505,91 48 41 30 42
4506,95  4 17 21 33
4507,72 91 48 41 30
4508,11 20 33 91 48
4509,91 48 41 30 42
4510,56 41 70 21 69
4511,32 51 15 91 48
4512,46 43 20 78 67
4513,91 48 41 30 42
4514,91 48 41 30 42
4515,91 48 41 30 42
4516,91 48 41 30 42
4517,91 48 41 30 42
4518,91 48 41 30 42
4519,73 48 14 83 47
4520,91 48 41 30 42
4521,28 91 48 41 30
4522,21 91  9 13 28
4523,55 70 16 95  2
4524,65 52 96 66 87
4525,91 48 41 30 42
4526,91 48 41 30 42
4527,50 77  9 90  6
4528,28 91 48 41 30
4529,99 91 48 41 30
4530,72 91 48 41 30
4531,32 91 48 41 30
4532,25 33 91 94 48
4533,91 48 41 30 42
4534,91 48 41 30 42
4535,37 91 48 41 30
4536, 7 85 25 12 57
4537,91 48 41 30 42
4538,22 64 91 48 41
4539, 2 38 78 29 89
4540,13 41 68 91 95
4541,55 70 16 95  2
4542,91 48 41 30 42
4543, 5 20 30 36 15
4544,91 48 41 30 42
4545,12 48 83 14 30
4546,91 48 41 30 42
4547,91 48 41 30 42
4548,91 48 41 30 42
4549,91 48 41 30 42
4550,91 48 41 30 42
4551,62 85 91 48 41
4552,85 57 33 64  6
4553, 7 85 25 12 57
4554,61 91 48 41 30
4555,56 41 70 21 69
4556,56 41 70 21 69
4557,82 76 60 67 12
4558,91 48 41 30 42
4559, 1 45 79 54 24
4560,28 91 48 41 30
4561,91 91 48 41 30
4562,74 91 48 41 30
4563,95 37 97 91 48
4564,91 48 41 30 42
4565,91 48 41 30 42
4566,91 48 41 30 42
4567,91 91 48 41 30
4568,91 48 41 30 42
4569,91 48 41 30 42
4570,91 48 41 30 42
4571,91 48 41 30 42
4572,68 69 95 91 48
4573,91 48 41 30 42
4574,91 48 41 30 42
4575,70 84 99 83 41
4576,91 48 41 30 42
4577,83 55 91 21 68
4578,91 48 41 30 42
4579,91 48 41 30 42
4580,91 48 41 30 42
4581, 1 45 79 54 24
4582,91 48 41 30 42
4583,91 48 41 30 42
4584,91 48 41 30 42
4585,73 48 14 83 47
4586,91 48 41 30 42
4587,91 48 41 30 42
4588, 1 45 79 24 71
4589,91 48 41 30 42
4590,25 36 62 81  5
4591,19 68 18 41 91
4592,51 59 25 21 91
4593,91 48 41 30 42
4594,34 91 48 41 30
4595,83 16 48 70  0
4596,91 48 41 30 42
4597,91 48 41 30 42
4598,91 48 41 30 42
4599,91 48 41 30 42
4600,91 48 41 30 42
4601,91 48 41 30 42
4602,91 48 41 30 42
4603,91 48 41 30 42
4604,21 72  0 28 73
4605,91 48 41 30 42
4606,97 86 30 64 25
4607,36 82 29 91 48
4608,91 48 41 30 42
4609,97 86 11  6 99
4610,37 44 91 48 41
4611,78 90 10 30 58
4612,91 48 41 30 42
4613,34 13 22 59 91
4614,91 48 41 30 42
4615,91 48 41 30 42
4616,22 43 67 91 48
4617,83 37 40 68 91
4618,91 16 95 28 21
4619,91 48 41 30 42
4620,18 91 91 48 41
4621,91 48 41 30 42
4622,91 48 41 30 42
4623,67 99 91 48 41
4624,91 48 41 30 42
4625, 9 98 76 95 23
4626, 6 16 95 55 69
4627,97 68 37 18 98
4628,23 91 48 41 30
4629, 1 45 79 24 71
4630,83 16 48 70  0
4631,91 48 41 30 42
4632,91 48 41 30 42
4633,91 48 41 30 42
4634,91 48 41 30 42
4635,91 48 41 30 42
4636,91 25 98 94  4
4637,91 48 41 30 42
4638,54 17 76 77 91
4639, 1 45 79 54 24
4640,91 48 41 30 42
4641, 3 91 91 48 41
4642,55 70 16 95  2
4643,91 48 41 30 42
4644,91 48 41 30 42
4645,91 48 41 30 42
4646,91 48 41 30 42
4647, 1 45 79 54 24
4648, 8 91 48 41 30
4649,18 71 34 91 84
4650,48 72  0  4  6
4651,77 94 13 95 16
4652,83 55 91 21 68
4653,21 47 48 91 48
4654,91 48 41 30 42
4655,91 48 41 30 42
4656,81 36 91 48 41
4657,91 48 41 30 42
4658,38 91 48 41 30
4659,91 48 41 30 42
4660,91 48 41 30 42
4661,91 48 41 30 42
4662, 1 45 79 24 71
4663,91 48 41 30 42
4664,91 48 41 30 42
4665,91 48 41 30 42
4666,66  3 31 53 65
4667,10 91 48 41 30
4668,91 48 41 30 42
4669,91 48 41 30 42
4670,91 48 41 30 42
4671, 1 45 79 24 71
4672,81 63 30 92 12
4673,91 48 41 30 42
4674,34 16 18 48 94
4675,83 16 48 70  0
4676,83 16 48 70  0
4677,56 41 70 21 69
4678, 6 28 77 25 14
4679,91 48 41 30 42
4680,91 48 41 30 42
4681,91 48 41 30 42
4682,80 87 73 55 83
4683,91 48 41 30 42
4684,91 48 41 30 42
4685,34 91 48 41 30
4686,91 48 41 30 42
4687,91 48 41 30 42
4688,83 16 48 70  0
4689,16 91 48 41 30
4690,91 48 41 30 42
4691,83  6 18 90 15
4692,91 48 41 30 42
4693,91 48 41 30 42
4694,91 48 50 91 48
4695,40 23 34 48 94
4696,10  9 15 16 91
4697,91 48 41 30 42
